招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10184)延边大学,统考,(007)外国语学院,(055102)(专业学位)英语口译,全日制,(01)不区分研究方向,不区分导师,专业：9(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10200)东北师范大学,统考,(106)外国语学院,(055103)(专业学位)俄语笔译,全日制,(00)不区分研究方向,,专业：17(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10184)延边大学,统考,(007)外国语学院,(055103)(专业学位)俄语笔译,全日制,(01)不区分研究方向,不区分导师,专业：9(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(006)高级翻译学院（英语）,(055102)(专业学位)英语口译,全日制,(00)不区分研究方向,,专业：22(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(007)高级翻译学院（东方语）,(055106)(专业学位)日语口译,全日制,(02)日朝双语,,专业：17(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10214)哈尔滨理工大学,统考,(008)外国语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(007)高级翻译学院（东方语）,(055106)(专业学位)日语口译,全日制,(01)日语口译,,专业：17(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(006)高级翻译学院（英语）,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,,专业：30(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(007)高级翻译学院（东方语）,(055111)(专业学位)朝鲜语笔译,全日制,(00)不区分研究方向,,专业：10(不含推免),(101)思想政治理论,(216)翻译硕士朝鲜语,(362)朝鲜语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(007)高级翻译学院（东方语）,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,,专业：10(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(007)高级翻译学院（东方语）,(055112)(专业学位)朝鲜语口译,全日制,(00)不区分研究方向,,专业：15(不含推免),(101)思想政治理论,(216)翻译硕士朝鲜语,(362)朝鲜语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(008)高级翻译学院（西方语）,(055107)(专业学位)法语笔译,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(214)翻译硕士法语,(360)法语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(008)高级翻译学院（西方语）,(055108)(专业学位)法语口译,全日制,(00)不区分研究方向,,专业：12(不含推免),(101)思想政治理论,(214)翻译硕士法语,(360)法语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(008)高级翻译学院（西方语）,(055110)(专业学位)德语口译,全日制,(00)不区分研究方向,,专业：10(不含推免),(101)思想政治理论,(215)翻译硕士德语,(361)德语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(008)高级翻译学院（西方语）,(055114)(专业学位)西班牙语口译,全日制,(00)不区分研究方向,,专业：10(不含推免),(101)思想政治理论,(217)翻译硕士西班牙语,(363)西班牙语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(008)高级翻译学院（西方语）,(055120)(专业学位)意大利语口译,全日制,(00)不区分研究方向,,专业：5(不含推免),(101)思想政治理论,(220)翻译硕士意大利语,(366)意大利语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(008)高级翻译学院（西方语）,(055116)(专业学位)阿拉伯语口译,全日制,(00)不区分研究方向,,专业：5(不含推免),(101)思想政治理论,(218)翻译硕士阿拉伯语,(364)阿拉伯语翻译基础,(448)汉语写作与百科知识
(10225)东北林业大学,统考,(011)外国语学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,,研究方向：30(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10217)哈尔滨工程大学,统考,(012)外语系,(055101)(专业学位)英语笔译,全日制,(01)科技英语笔译,不区分导师,专业：48(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(008)高级翻译学院（西方语）,(055109)(专业学位)德语笔译,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(215)翻译硕士德语,(361)德语翻译基础,(448)汉语写作与百科知识
(10225)东北林业大学,统考,(011)外国语学院,(055100)(专业学位)翻译,全日制,(03)俄语笔译,,研究方向：8(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10233)牡丹江师范学院,统考,(012)应用英语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,入学后选择指导教师,专业：18(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10225)东北林业大学,统考,(011)外国语学院,(055100)(专业学位)翻译,全日制,(02)英语口译,,研究方向：13(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10233)牡丹江师范学院,统考,(013)东方语言学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,入学后选择指导教师,专业：18(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10246)复旦大学,统考,(012)外国语言文学学院,(055101)(专业学位)英语笔译,全日制,(01)英汉双语笔译,不区分导师,专业：17(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10233)牡丹江师范学院,统考,(013)东方语言学院,(055103)(专业学位)俄语笔译,全日制,(00)不区分研究方向,入学后选择指导教师,专业：18(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10248)上海交通大学,统考,(140)外国语学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,,专业：14(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10246)复旦大学,统考,(012)外国语言文学学院,(055102)(专业学位)英语口译,全日制,(01)英汉双语口译,不区分导师,专业：9(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10212)黑龙江大学,统考,(011)东语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,不区分导师,专业：16(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10212)黑龙江大学,统考,(009)西语学院,(055102)(专业学位)英语口译,全日制,(00)不区分研究方向,不区分导师,专业：27(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10212)黑龙江大学,统考,(011)东语学院,(055111)(专业学位)朝鲜语笔译,全日制,(00)不区分研究方向,不区分导师,专业：8(不含推免),(101)思想政治理论,(216)翻译硕士朝鲜语,(362)朝鲜语翻译基础,(448)汉语写作与百科知识
(10212)黑龙江大学,统考,(039)高级翻译学院,(055104)(专业学位)俄语口译,全日制,(00)不区分研究方向,不区分导师,专业：10(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10212)黑龙江大学,统考,(039)高级翻译学院,(055103)(专业学位)俄语笔译,全日制,(00)不区分研究方向,不区分导师,专业：30(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10212)黑龙江大学,统考,(009)西语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,不区分导师,专业：76(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10964)吉林外国语大学,统考,(009)高级翻译学院（俄语）,(055104)(专业学位)俄语口译,全日制,(00)不区分研究方向,,专业：6(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10231)哈尔滨师范大学,统考,(209)西语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,不区分导师,专业：16(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10231)哈尔滨师范大学,统考,(210)东语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,不区分导师,专业：8(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10247)同济大学,统考,(090)外国语学院,(055102)(专业学位)英语口译,全日制,(01)英汉口译,不区分导师,专业：5(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10247)同济大学,统考,(090)外国语学院,(055109)(专业学位)德语笔译,全日制,(01)德汉笔译,不区分导师,专业：10(不含推免),(101)思想政治理论,(215)翻译硕士德语,(361)德语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(01)中医应用文本翻译，中医外宣翻译,高芸,研究方向：1(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10231)哈尔滨师范大学,统考,(211)斯拉夫语学院,(055103)(专业学位)俄语笔译,全日制,(00)不区分研究方向,不区分导师,专业：13(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(02)中医翻译与跨文化研究,韩丑萍,研究方向：1(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10247)同济大学,统考,(090)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)英汉互译,不区分导师,专业：11(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(05)翻译与中医药文化对外传播,徐永红,研究方向：1(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10254)上海海事大学,统考,(600)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)英语笔译,,专业：60(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(06)中医翻译；翻译史,杨渝,研究方向：1(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(03)中医药国际化,李海英,研究方向：1(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10251)华东理工大学,统考,(012)外国语学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,,专业：15(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(07)中医药名词术语英译的应用研究,赵海磊,研究方向：1(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(04)中医翻译与中医药国际化,林勋,研究方向：1(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10264)上海海洋大学,统考,(011)外国语学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,,专业：22(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10255)东华大学,统考,(013)外语学院,(055100)(专业学位)翻译,全日制,(02)日语笔译,招生考试阶段不区分导师,研究方向：4(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10269)华东师范大学,统考,(109)外语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,不区分导师,专业：22(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10252)上海理工大学,统考,(005)外语学院,(055101)(专业学位)英语笔译,全日制,(01)英语笔译,,专业：42(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10252)上海理工大学,统考,(005)外语学院,(055109)(专业学位)德语笔译,全日制,(01)德语笔译,,专业：3(不含推免),(101)思想政治理论,(215)翻译硕士德语,(361)德语翻译基础,(448)汉语写作与百科知识
(10255)东华大学,统考,(013)外语学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,招生考试阶段不区分导师,研究方向：20(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10269)华东师范大学,统考,(109)外语学院,(055102)(专业学位)英语口译,全日制,(00)不区分研究方向,不区分导师,专业：5(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10213)哈尔滨工业大学,统考,(015)外国语学院,(055103)(专业学位)俄语笔译,全日制,(00)不区分研究方向,,专业：2(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10205)长春师范大学,统考,(004)外国语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,入学后实施双向选择,专业：1(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10173)东北财经大学,统考,(007)国际商务外语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,,研究方向：35(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10173)东北财经大学,统考,(007)国际商务外语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,,研究方向：10(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10268)上海中医药大学,统考,(012)外语中心,(055100)(专业学位)翻译,全日制,(08)中医翻译与跨文化传播,周恩,研究方向：2(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10205)长春师范大学,统考,(004)外国语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,入学后实施双向选择,专业：12(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10270)上海师范大学,统考,(104)外国语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,,专业：68(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10270)上海师范大学,统考,(104)外国语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10252)上海理工大学,统考,(005)外语学院,(055105)(专业学位)日语笔译,全日制,(01)日语笔译,,专业：4(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10213)哈尔滨工业大学,统考,(015)外国语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,,专业：9(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10165)辽宁师范大学,统考,(083)外国语学院俄语系,(055104)(专业学位)俄语口译,全日制,(00)不区分研究方向,,专业：5(不含推免),(101)思想政治理论,(212)翻译硕士俄语,(358)俄语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055101)(专业学位)英语笔译,全日制,(01)英语笔译,,专业：29(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055102)(专业学位)英语口译,全日制,(01)会议口译,,专业：20(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055106)(专业学位)日语口译,全日制,(02)日英汉口译,,专业：5(不含推免),(101)思想政治理论,(211)翻译硕士英语,(359)日语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055110)(专业学位)德语口译,全日制,(01)德汉英口译,,专业：5(不含推免),(101)思想政治理论,(215)翻译硕士德语,(361)德语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055102)(专业学位)英语口译,全日制,(02)口笔译,,专业：20(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055112)(专业学位)朝鲜语口译,全日制,(01)朝汉英口译,,专业：2(不含推免),(101)思想政治理论,(216)翻译硕士朝鲜语,(362)朝鲜语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055114)(专业学位)西班牙语口译,全日制,(01)西汉英口译,,专业：4(不含推免),(101)思想政治理论,(217)翻译硕士西班牙语,(363)西班牙语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055108)(专业学位)法语口译,全日制,(01)法汉口译,,专业：5(不含推免),(101)思想政治理论,(214)翻译硕士法语,(360)法语翻译基础,(448)汉语写作与百科知识
(10285)苏州大学,统考,(010)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)英语笔译,,专业：14(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10272)上海财经大学,统考,(013)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)财经与商务,,专业：13(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10285)苏州大学,统考,(010)外国语学院,(055102)(专业学位)英语口译,全日制,(01)英语口译,,专业：8(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10271)上海外国语大学,统考,(013)高级翻译学院,(055116)(专业学位)阿拉伯语口译,全日制,(01)阿汉英口译,,专业：6(不含推免),(101)思想政治理论,(218)翻译硕士阿拉伯语,(364)阿拉伯语翻译基础,(448)汉语写作与百科知识
(10272)上海财经大学,统考,(013)外国语学院,(055105)(专业学位)日语笔译,全日制,(01)财经与商务,,专业：13(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10280)上海大学,统考,(003)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)海派文化翻译,,专业：39(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10284)南京大学,统考,(009)外国语学院,(055105)(专业学位)日语笔译,全日制,(01)日语笔译,,专业：6(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10284)南京大学,统考,(009)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)英语笔译,,专业：11(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10280)上海大学,统考,(003)外国语学院,(055101)(专业学位)英语笔译,全日制,(02)中国传统文化翻译,,专业：39(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10280)上海大学,统考,(003)外国语学院,(055105)(专业学位)日语笔译,全日制,(03)商务与技术类口笔译,,专业：9(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10280)上海大学,统考,(003)外国语学院,(055105)(专业学位)日语笔译,全日制,(02)中国传统文化翻译,,专业：9(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10280)上海大学,统考,(003)外国语学院,(055105)(专业学位)日语笔译,全日制,(01)海派文化翻译,,专业：9(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10276)华东政法大学,统考,(012)外语学院,(055100)(专业学位)翻译,全日制,(00)不区分研究方向,,专业：23(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10294)河海大学,统考,(011)外国语学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,不区分导师,专业：20(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10280)上海大学,统考,(003)外国语学院,(055101)(专业学位)英语笔译,全日制,(03)商务与技术类口笔译,,专业：39(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10287)南京航空航天大学,统考,(012)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)英语笔译,不区分导师,专业：5(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10293)南京邮电大学,统考,(015)外国语学院,(055100)(专业学位)翻译,全日制,(02)日语笔译,,研究方向：3(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10293)南京邮电大学,统考,(015)外国语学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,,研究方向：10(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10286)东南大学,统考,(017)外国语学院,(055105)(专业学位)日语笔译,全日制,(01)科技翻译,,专业：4(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10287)南京航空航天大学,统考,(012)外国语学院,(055105)(专业学位)日语笔译,全日制,(01)日语翻译理论与笔译实践,不区分导师,专业：1(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10286)东南大学,统考,(017)外国语学院,(055105)(专业学位)日语笔译,全日制,(02)文学艺术翻译,,专业：4(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10286)东南大学,统考,(084)苏州联合研究生院,(055101)(专业学位)英语笔译,全日制,(01)专门用途翻译,,专业：48(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10286)东南大学,统考,(017)外国语学院,(055105)(专业学位)日语笔译,全日制,(03)翻译项目管理,,专业：4(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10300)南京信息工程大学,统考,(018)文学院,(055100)(专业学位)翻译,全日制,(01)英语笔译,入学后双向选择,研究方向：27(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10286)东南大学,统考,(084)苏州联合研究生院,(055101)(专业学位)英语笔译,全日制,(02)本地化,,专业：48(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10286)东南大学,统考,(084)苏州联合研究生院,(055101)(专业学位)英语笔译,全日制,(03)技术传播,,专业：48(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10300)南京信息工程大学,统考,(018)文学院,(055100)(专业学位)翻译,全日制,(02)日语笔译,入学后双向选择,研究方向：8(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10298)南京林业大学,统考,(015)外国语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,不区分指导教师,专业：33(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10273)上海对外经贸大学,统考,(004)国际商务外语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,,专业：60(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10300)南京信息工程大学,统考,(034)南信大无锡研究生联合培养基地,(055100)(专业学位)翻译,全日制,(01)英语笔译,入学后双向选择,专业：10(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10286)东南大学,统考,(084)苏州联合研究生院,(055101)(专业学位)英语笔译,全日制,(04)翻译项目管理,,专业：48(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10338)浙江理工大学,统考,(012)外国语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,,专业：38(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10273)上海对外经贸大学,统考,(004)国际商务外语学院,(055102)(专业学位)英语口译,全日制,(00)不区分研究方向,,专业：16(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10290)中国矿业大学,统考,(010)外国语言文化学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,,专业：16(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10345)浙江师范大学,统考,(171)外国语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,详见我校研究生招生信息网（网址：http：http://yzw.zjnu.edu.cn/）,专业：11(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10345)浙江师范大学,统考,(171)外国语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,详见我校研究生招生信息网（网址：http：http://yzw.zjnu.edu.cn/）,专业：14(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10345)浙江师范大学,统考,(171)外国语学院,(055102)(专业学位)英语口译,全日制,(00)不区分研究方向,详见我校研究生招生信息网（网址：http：http://yzw.zjnu.edu.cn/）,专业：2(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10319)南京师范大学,统考,(007)外国语学院,(055101)(专业学位)英语笔译,全日制,(01)不分方向,,专业：33(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10346)杭州师范大学,统考,(009)外国语学院,(055101)(专业学位)英语笔译,全日制,(00)不区分研究方向,不区分导师,专业：30(不含推免),(101)思想政治理论,(211)翻译硕士英语,(357)英语翻译基础,(448)汉语写作与百科知识
(10307)南京农业大学,统考,(015)外国语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10346)杭州师范大学,统考,(009)外国语学院,(055105)(专业学位)日语笔译,全日制,(00)不区分研究方向,不区分导师,专业：7(不含推免),(101)思想政治理论,(213)翻译硕士日语,(359)日语翻译基础,(448)汉语写作与百科知识
(10346)杭州师范大学,统考,(009)外国语学院,(055112)(专业学位)朝鲜语口译,全日制,(00)不区分研究方向,不区分导师,专业：6(不含推免),(101)思想政治理论,(216)翻译硕士朝鲜语,(362)朝鲜语翻译基础,(448)汉语写作与百科知识
